user_id,registration_date,country,segment
966,2023-05-18,MX,returning
967,2023-09-14,MX,new
968,2022-03-23,CO,vip
969,2023-01-28,CO,returning
970,2022-05-15,AR,new
971,2022-12-20,MX,vip
972,2023-12-12,US,returning
973,2022-06-05,ES,returning
974,2024-01-16,MX,vip
975,2022-12-21,ES,returning
976,2022-03-05,CO,returning
977,2022-04-12,US,vip
978,2023-04-15,AR,vip
979,2024-03-12,ES,returning
980,2023-08-26,US,vip
981,2024-05-14,ES,new
982,2022-08-06,MX,vip
983,2022-12-25,AR,returning
984,2022-10-21,MX,new
985,2022-10-10,ES,vip
986,2022-10-31,MX,vip
987,2023-03-12,MX,returning
988,2024-02-27,US,vip
989,2022-03-04,AR,returning
990,2023-03-04,MX,new
991,2024-06-16,MX,returning
992,2024-05-08,MX,new
993,2023-04-07,CO,vip
994,2022-10-23,MX,new
995,2023-11-19,MX,new
996,2024-04-18,CO,vip
997,2022-05-12,CO,vip
998,2023-08-17,MX,returning
999,2022-12-06,AR,new
1000,2022-05-25,US,returning
1001,2023-09-21,AR,returning
1002,2023-07-22,ES,vip
1003,2022-12-11,AR,vip
1004,2022-05-26,ES,vip
1005,2022-03-22,AR,vip
1006,2022-08-30,US,vip
1007,2023-01-14,CO,new
1008,2023-11-03,AR,new
1009,2023-12-24,US,vip
1010,2023-06-13,AR,new
1011,2023-01-29,ES,returning
1012,2023-09-30,CO,returning
1013,2023-07-05,CO,returning
1014,2022-07-17,US,new
1015,2023-07-01,CO,vip
1016,2022-05-31,CO,returning
1017,2023-10-24,MX,new
1018,2022-07-15,AR,vip
1019,2022-02-05,MX,vip
1020,2024-01-27,MX,returning
1021,2022-09-29,ES,new
1022,2024-02-06,US,returning
1023,2024-01-11,US,new
1024,2024-06-13,MX,vip
1025,2023-05-13,ES,new
1026,2024-06-07,ES,vip
1027,2023-05-13,MX,vip
1028,2024-03-15,AR,vip
1029,2022-10-18,CO,new
1030,2022-08-25,MX,new
1031,2023-07-22,AR,vip
1032,2022-09-10,CO,new
1033,2022-01-06,CO,new
1034,2024-05-03,ES,returning
1035,2022-07-24,CO,returning
1036,2023-08-24,US,new
1037,2023-04-14,MX,returning
1038,2023-06-19,CO,new
1039,2022-01-09,AR,returning
1040,2022-05-18,CO,new
1041,2023-02-01,CO,vip
1042,2022-04-06,AR,returning
1043,2023-11-14,AR,vip
1044,2022-05-07,US,returning
1045,2023-04-03,MX,new
1046,2023-07-17,AR,new
1047,2022-07-19,MX,returning
1048,2023-07-10,US,returning
1049,2022-03-04,AR,new
1050,2022-07-13,MX,vip
1051,2022-02-13,AR,new
1052,2022-02-28,ES,vip
1053,2022-02-11,AR,new
1054,2023-07-28,CO,new
1055,2023-03-30,US,returning
1056,2023-03-17,AR,new
1057,2022-03-17,MX,new
1058,2024-03-29,US,returning
1059,2023-02-07,MX,returning
1060,2022-05-11,CO,vip
1061,2022-03-29,CO,new
1062,2023-10-03,AR,vip
1063,2023-05-02,US,vip
1064,2023-07-12,ES,vip
1065,2023-07-17,AR,vip
1066,2023-11-24,ES,new
1067,2022-06-13,US,new
1068,2022-01-02,US,new
1069,2023-05-27,ES,new
1070,2022-06-22,MX,new
1071,2024-05-28,CO,vip
1072,2023-01-27,CO,new
1073,2023-12-03,MX,new
1074,2023-07-02,US,returning
1075,2022-12-11,ES,new
1076,2022-11-27,AR,new
1077,2023-08-04,AR,returning
1078,2022-05-19,US,vip
1079,2024-03-15,CO,vip
1080,2022-07-16,CO,vip
1081,2024-05-18,AR,new
1082,2023-12-11,MX,new
1083,2023-01-18,ES,returning
1084,2023-08-25,CO,returning
1085,2024-05-04,ES,vip
1086,2023-05-28,US,vip
1087,2022-12-09,US,returning
1088,2022-08-24,ES,vip
1089,2023-05-26,ES,vip
1090,2023-02-03,AR,new
1091,2022-12-11,AR,returning
1092,2022-07-31,US,returning
1093,2023-10-20,CO,vip
1094,2024-02-25,AR,vip
1095,2024-04-15,AR,vip
1096,2022-10-03,US,vip
1097,2023-06-12,ES,new
1098,2022-01-09,US,vip
1099,2022-03-18,ES,vip
1100,2022-12-18,ES,new
1101,2022-08-19,US,vip
1102,2024-03-11,ES,vip
1103,2024-03-13,AR,new
1104,2023-07-13,MX,returning
1105,2023-10-14,US,returning
1106,2023-09-27,US,new
1107,2024-02-26,AR,new
1108,2023-08-19,AR,vip
1109,2023-02-24,US,returning
1110,2024-01-10,US,returning
1111,2022-08-19,ES,vip
1112,2022-11-10,MX,new
1113,2023-10-15,AR,vip
1114,2023-04-04,US,returning
1115,2023-09-18,ES,returning
1116,2023-03-19,AR,new
1117,2024-04-17,MX,new
1118,2022-12-13,CO,new
1119,2024-05-01,ES,returning
1120,2023-02-26,ES,new
1121,2022-11-27,AR,returning
1122,2022-03-08,ES,new
1123,2022-03-18,AR,new
1124,2022-03-04,US,returning
1125,2022-12-19,ES,returning
1126,2023-09-08,AR,vip
1127,2022-03-20,CO,returning
1128,2024-01-04,MX,vip
1129,2023-11-28,CO,returning
1130,2023-08-23,AR,returning
1131,2023-12-21,MX,vip
1132,2023-04-13,US,vip
1133,2024-02-03,US,vip
1134,2023-09-29,AR,returning
1135,2022-02-05,ES,vip
1136,2022-07-28,AR,vip
1137,2022-01-07,CO,returning
1138,2023-02-14,MX,new
1139,2022-04-27,AR,returning
1140,2023-03-29,ES,vip
1141,2022-10-13,US,new
1142,2023-05-07,ES,returning
1143,2023-08-05,CO,returning
1144,2023-06-08,MX,vip
1145,2023-12-26,AR,returning
1146,2024-03-22,ES,returning
1147,2024-02-19,CO,new
1148,2024-05-13,MX,returning
1149,2023-10-12,AR,vip
1150,2022-06-14,ES,new
1151,2023-10-27,ES,new
1152,2024-02-24,MX,vip
1153,2022-03-28,AR,new
1154,2024-03-28,AR,new
1155,2022-03-03,AR,new
1156,2022-03-30,MX,returning
1157,2022-04-18,AR,returning
1158,2023-10-16,MX,vip
1159,2022-08-04,CO,new
1160,2022-11-23,MX,vip
1161,2023-01-25,MX,new
1162,2022-07-25,US,returning
1163,2024-06-06,AR,vip
1164,2022-05-25,AR,new
1165,2022-02-17,US,new
1166,2024-04-21,MX,returning
1167,2022-06-02,AR,new
1168,2022-10-15,AR,new
1169,2022-09-29,ES,returning
1170,2024-05-15,US,new
1171,2022-11-23,US,new
1172,2023-02-05,US,returning
1173,2022-12-25,ES,new
1174,2024-01-12,CO,new
1175,2023-11-22,US,new
1176,2023-11-05,CO,vip
1177,2022-05-22,MX,returning
1178,2023-09-13,MX,new
1179,2022-01-21,MX,vip
1180,2022-12-10,MX,new
1181,2022-08-30,AR,vip
1182,2023-06-18,MX,new
1183,2022-12-03,CO,new
1184,2023-01-13,MX,returning
1185,2022-08-19,MX,new
1186,2023-05-04,CO,vip
1187,2023-12-10,AR,vip
1188,2022-10-22,US,vip
1189,2022-03-24,CO,vip
1190,2023-09-15,AR,new
1191,2023-12-20,US,returning
1192,2022-10-12,CO,new
1193,2024-02-13,CO,vip
1194,2023-01-19,ES,new
1195,2024-03-30,AR,new
1196,2023-06-01,ES,new
1197,2023-02-15,US,vip
1198,2022-06-28,AR,vip
1199,2022-08-20,AR,returning
1200,2022-05-17,US,returning
1201,2024-02-10,CO,new
1202,2023-03-02,MX,vip
1203,2023-09-12,US,returning
1204,2023-12-21,ES,new
1205,2023-06-30,US,new
1206,2023-05-06,US,new
1207,2024-02-20,CO,vip
1208,2022-05-08,MX,new
1209,2023-12-20,US,vip
1210,2022-11-21,AR,vip
1211,2024-06-07,ES,returning
1212,2022-06-05,AR,returning
1213,2022-05-16,MX,returning
1214,2023-04-21,CO,vip
1215,2022-09-29,US,new
1216,2023-03-27,US,new
1217,2023-02-14,AR,vip
1218,2022-06-07,US,vip
1219,2022-10-10,CO,new
1220,2023-04-11,AR,new
1221,2022-06-26,MX,returning
1222,2023-07-16,US,vip
1223,2022-03-09,MX,returning
1224,2022-01-15,ES,new
1225,2022-02-14,MX,new
1226,2022-01-31,AR,new
1227,2023-05-22,ES,vip
1228,2023-05-14,AR,vip
1229,2022-11-16,AR,new
1230,2022-11-12,CO,vip
1231,2024-05-23,MX,returning
1232,2022-03-31,US,returning
1233,2022-11-11,CO,new
1234,2023-04-24,CO,returning
1235,2023-10-12,AR,returning
1236,2023-03-25,US,returning
1237,2023-04-22,MX,new
1238,2024-02-18,AR,vip
1239,2023-11-10,MX,returning
1240,2022-11-07,ES,returning
1241,2023-03-01,MX,vip
1242,2023-01-25,CO,new
1243,2023-03-06,US,vip
1244,2023-02-28,ES,returning
1245,2023-07-23,AR,returning
1246,2022-01-24,MX,returning
1247,2022-10-03,MX,vip
1248,2023-11-07,AR,vip
1249,2023-06-12,US,vip
1250,2023-05-21,AR,vip
1251,2024-05-28,MX,returning
1252,2023-12-09,MX,vip
1253,2024-03-20,CO,new
1254,2022-08-22,MX,vip
1255,2022-03-01,ES,vip
1256,2024-03-20,US,returning
1257,2022-05-29,MX,vip
1258,2023-02-16,AR,new
1259,2022-05-14,US,new
1260,2022-08-10,AR,returning
1261,2024-05-02,ES,new
1262,2024-05-10,ES,returning
1263,2023-10-06,US,new
1264,2023-05-25,CO,new
1265,2024-03-08,MX,new
1266,2022-01-19,US,vip
1267,2023-12-05,CO,returning
1268,2024-01-24,AR,vip
1269,2022-03-03,ES,vip
1270,2023-12-17,MX,vip
1271,2024-06-18,AR,vip
1272,2022-12-11,CO,returning
1273,2023-05-29,US,returning
1274,2024-03-12,US,vip
1275,2023-05-20,CO,vip
1276,2024-03-18,CO,vip
1277,2023-10-25,ES,returning
1278,2022-06-01,ES,new
1279,2024-01-10,AR,new
1280,2023-01-14,CO,new
1281,2022-02-05,ES,returning
1282,2022-03-03,US,new
1283,2022-06-27,ES,returning
1284,2023-05-21,MX,new
1285,2023-06-30,US,new
1286,2022-02-25,ES,new
1287,2022-12-10,ES,returning
1288,2022-11-11,CO,vip
1289,2024-05-17,ES,vip
1290,2022-01-13,CO,vip
1291,2023-12-17,US,new
1292,2023-12-04,CO,new
1293,2022-04-24,US,returning
1294,2024-05-23,US,new
1295,2023-05-26,ES,vip
1296,2023-06-26,AR,returning
1297,2023-10-11,ES,new
1298,2024-06-12,MX,vip
1299,2022-12-04,ES,vip
1300,2022-06-13,CO,new
1301,2023-11-10,AR,returning
1302,2022-04-25,CO,vip
1303,2022-08-19,AR,new
1304,2023-12-08,AR,vip
1305,2022-10-29,ES,vip
1306,2023-11-15,CO,vip
1307,2024-01-18,ES,vip
1308,2022-10-28,MX,returning
1309,2023-05-06,ES,new
1310,2024-01-26,MX,new
1311,2024-06-03,CO,new
1312,2023-03-16,MX,returning
1313,2024-05-07,CO,vip
1314,2023-02-24,MX,new
1315,2024-02-16,US,new
1316,2022-03-04,US,returning
1317,2023-10-04,AR,returning
1318,2024-01-25,AR,new
1319,2024-02-04,CO,vip
1320,2022-06-13,MX,new
1321,2022-12-29,CO,returning
1322,2022-10-28,US,vip
1323,2022-08-14,MX,returning
1324,2024-03-11,CO,new
1325,2023-07-01,ES,returning
1326,2022-01-17,CO,vip
1327,2022-06-06,US,returning
1328,2022-07-30,CO,returning
1329,2022-04-08,AR,vip
1330,2022-09-25,MX,vip
1331,2022-10-01,CO,returning
1332,2024-04-24,ES,vip
1333,2024-01-30,ES,new
1334,2022-09-05,AR,new
1335,2023-01-30,MX,returning
1336,2023-12-19,US,vip
1337,2024-01-24,MX,new
1338,2024-05-19,US,returning
1339,2022-07-23,AR,returning
1340,2022-03-01,AR,vip
1341,2022-05-22,ES,new
1342,2024-02-29,CO,returning
1343,2022-01-17,ES,vip
1344,2022-09-13,AR,new
1345,2022-08-17,AR,returning
1346,2022-04-12,MX,vip
1347,2022-10-29,US,vip
1348,2022-01-01,US,vip
1349,2022-12-14,AR,returning
1350,2023-09-05,CO,vip
1351,2022-03-04,AR,new
1352,2024-03-16,ES,returning
1353,2022-10-14,CO,vip
1354,2022-10-10,US,returning
1355,2022-04-24,ES,new
1356,2022-09-01,US,returning
1357,2022-04-17,US,returning
1358,2023-01-04,CO,vip
1359,2023-11-26,MX,new
1360,2023-05-27,US,new
1361,2022-11-27,US,new
1362,2023-09-14,AR,new
1363,2024-01-23,AR,returning
1364,2022-12-10,AR,vip
1365,2024-03-10,MX,new
1366,2023-11-01,ES,returning
1367,2023-07-24,AR,new
1368,2023-08-13,CO,returning
1369,2022-05-06,ES,vip
1370,2024-03-26,CO,vip
1371,2023-02-16,AR,returning
1372,2022-01-26,US,vip
1373,2022-10-05,CO,returning
1374,2022-02-25,US,vip
1375,2023-12-11,US,returning
1376,2023-02-27,AR,vip
1377,2022-01-14,US,returning
1378,2024-02-09,US,vip
1379,2022-04-17,CO,new
1380,2023-07-11,CO,vip
1381,2024-02-10,AR,vip
1382,2023-02-27,ES,returning
1383,2022-03-19,ES,returning
1384,2022-03-05,AR,returning
1385,2022-01-21,US,vip
1386,2022-08-16,MX,vip
1387,2022-03-18,AR,new
1388,2022-09-06,US,vip
1389,2022-12-25,CO,returning
1390,2022-12-02,ES,returning
1391,2023-02-10,MX,vip
1392,2022-06-26,MX,returning
1393,2024-05-24,MX,returning
1394,2023-07-04,US,new
1395,2022-06-29,CO,new
1396,2022-05-31,US,returning
1397,2022-07-16,CO,new
1398,2024-05-22,ES,returning
1399,2024-03-30,CO,vip
1400,2023-12-13,US,returning
1401,2022-07-27,ES,new
1402,2022-12-15,ES,new
1403,2023-07-12,ES,returning
1404,2023-04-17,US,new
1405,2022-11-13,ES,returning
1406,2022-12-11,AR,vip
1407,2023-09-16,AR,new
1408,2022-04-30,MX,vip
1409,2023-09-25,CO,vip
1410,2022-01-22,US,vip
1411,2023-03-29,US,vip
1412,2023-12-04,AR,returning
1413,2022-10-14,US,new
1414,2024-05-05,AR,new
1415,2023-02-04,CO,new
1416,2022-06-21,MX,new
1417,2022-11-04,MX,new
1418,2022-07-05,MX,vip
1419,2023-02-18,US,vip
1420,2024-04-28,MX,new
1421,2023-08-16,AR,new
1422,2022-05-22,ES,returning
1423,2023-04-19,MX,returning
1424,2022-12-27,CO,vip
1425,2022-11-15,AR,new
1426,2022-11-30,AR,vip
1427,2022-12-13,ES,new
1428,2023-04-15,CO,returning
1429,2022-05-08,AR,returning
1430,2022-12-21,US,vip
1431,2024-02-10,ES,returning
1432,2024-06-04,US,returning
1433,2024-01-21,MX,returning
1434,2023-11-09,MX,vip
1435,2024-02-24,US,new
1436,2022-12-02,US,vip
1437,2023-01-20,CO,returning
1438,2023-07-30,AR,returning
1439,2023-09-01,US,vip
1440,2023-12-26,MX,vip
1441,2024-05-07,AR,vip
1442,2022-01-23,ES,returning
1443,2022-08-26,US,returning
1444,2022-08-29,ES,new
1445,2023-08-04,US,new
1446,2023-12-28,US,returning
1447,2023-10-16,MX,returning
1448,2023-11-26,ES,vip
1449,2023-12-01,ES,new
1450,2023-06-27,AR,returning
1451,2022-06-19,MX,returning
1452,2023-11-15,US,new
1453,2022-07-03,US,vip
1454,2023-12-03,MX,new
1455,2022-12-21,MX,returning
1456,2024-05-09,MX,returning
1457,2022-04-10,CO,new
1458,2022-09-20,ES,returning
1459,2022-04-10,ES,new
1460,2024-03-27,ES,vip
1461,2023-09-14,AR,new
1462,2022-01-05,AR,returning
1463,2022-01-23,AR,returning
1464,2024-03-20,US,new
1465,2024-05-30,AR,returning
1466,2022-05-23,US,vip
1467,2022-08-10,AR,returning
1468,2023-04-09,CO,new
1469,2023-11-08,AR,returning
1470,2024-02-29,MX,returning
1471,2023-09-23,MX,returning
1472,2022-07-15,CO,returning
1473,2024-04-03,US,returning
1474,2023-03-25,US,new
1475,2023-12-22,ES,returning
1476,2022-06-29,MX,returning
1477,2022-04-06,US,vip
1478,2023-05-30,CO,vip
1479,2024-05-29,AR,new
1480,2023-11-29,US,vip
1481,2022-10-26,US,returning
1482,2023-03-01,US,vip
1483,2023-04-04,ES,new
1484,2022-04-14,ES,returning
1485,2023-05-01,US,new
1486,2024-01-24,US,new
1487,2023-08-31,CO,vip
1488,2023-11-02,CO,returning
1489,2024-01-17,ES,vip
1490,2022-12-21,US,new
1491,2023-03-10,US,vip
1492,2023-11-03,CO,vip
1493,2024-05-24,AR,vip
1494,2023-08-05,MX,new
1495,2023-06-09,CO,vip
1496,2023-11-09,MX,vip
1497,2023-11-22,AR,returning
1498,2023-07-01,AR,returning
1499,2023-06-04,CO,new
1500,2024-05-21,ES,new
1501,2022-03-29,CO,vip
1502,2024-06-15,MX,vip
1503,2024-01-15,ES,returning
1504,2022-11-03,MX,vip
1505,2023-01-16,AR,new
1506,2023-11-23,CO,vip
1507,2022-06-16,ES,returning
1508,2022-06-14,MX,new
1509,2022-02-14,AR,new
1510,2024-03-16,MX,returning
1511,2022-11-19,MX,returning
1512,2022-04-10,CO,returning
1513,2024-05-26,US,vip
1514,2022-11-21,CO,new
1515,2024-05-26,MX,returning
1516,2024-01-07,AR,vip
1517,2022-04-02,AR,vip
1518,2022-03-24,MX,vip
1519,2023-01-23,CO,new
1520,2022-04-17,MX,new
1521,2022-12-27,AR,vip
1522,2023-04-21,CO,new
1523,2024-06-16,ES,new
1524,2022-07-17,ES,returning
1525,2024-05-28,US,returning
1526,2023-02-04,MX,new
1527,2023-06-12,CO,returning
1528,2022-08-11,MX,vip
1529,2022-02-10,CO,vip
1530,2023-08-22,CO,new
1531,2022-04-15,CO,new
1532,2023-03-08,AR,returning
1533,2022-09-05,CO,returning
1534,2024-06-03,AR,returning
1535,2023-03-18,US,returning
1536,2022-12-07,ES,new
1537,2022-11-07,US,vip
1538,2023-09-05,ES,returning
1539,2023-04-01,ES,new
1540,2022-07-26,ES,vip
1541,2024-04-10,US,vip
1542,2022-03-12,US,returning
1543,2023-09-26,AR,vip
1544,2023-10-28,CO,vip
1545,2022-07-02,AR,returning
1546,2024-01-21,MX,new
1547,2024-03-19,CO,new
1548,2022-10-26,MX,new
1549,2022-10-26,US,vip
1550,2024-01-22,ES,returning
1551,2023-06-19,MX,new
1552,2022-06-02,ES,vip
1553,2022-11-09,CO,returning
1554,2023-11-10,MX,vip
1555,2023-02-11,MX,new
1556,2023-05-14,MX,returning
1557,2022-09-30,AR,returning
1558,2023-10-05,AR,new
1559,2022-05-30,MX,new
1560,2023-11-06,AR,vip
1561,2023-10-21,ES,vip
1562,2024-02-06,ES,new
1563,2023-03-14,ES,vip
1564,2022-04-14,ES,new
1565,2023-06-21,CO,new
1566,2023-05-04,MX,new
1567,2023-01-04,AR,vip
1568,2023-02-09,AR,returning
1569,2022-01-26,AR,new
1570,2023-09-28,MX,returning
1571,2022-12-23,US,vip
1572,2024-05-25,US,new
1573,2024-03-15,AR,returning
1574,2022-01-08,CO,new
1575,2023-11-19,MX,returning
1576,2022-02-03,US,new
1577,2024-05-10,MX,returning
1578,2022-07-04,MX,returning
1579,2022-05-07,CO,new
1580,2023-12-25,ES,returning
1581,2023-12-27,CO,returning
1582,2022-09-21,MX,vip
1583,2024-04-22,MX,vip
1584,2024-05-12,AR,returning
1585,2023-04-28,ES,vip
1586,2022-12-30,ES,returning
1587,2023-12-01,US,new
1588,2022-04-21,MX,new
1589,2023-03-16,MX,new
1590,2023-02-13,CO,new
1591,2024-04-17,US,new
1592,2023-05-21,CO,new
1593,2024-05-23,CO,vip
1594,2023-02-18,ES,new
1595,2022-06-21,ES,vip
1596,2022-01-14,AR,vip
1597,2022-01-09,MX,vip
1598,2024-02-06,MX,new
1599,2022-04-27,MX,returning
1600,2023-02-15,MX,new
1601,2023-04-29,AR,new
1602,2024-03-27,US,new
1603,2022-01-30,CO,returning
1604,2023-10-20,US,new
1605,2022-05-22,AR,returning
1606,2023-11-27,ES,vip
1607,2024-01-05,MX,vip
1608,2024-03-30,ES,returning
1609,2022-11-11,AR,returning
1610,2024-03-07,MX,new
1611,2023-05-17,US,new
1612,2022-10-12,US,returning
1613,2022-09-20,ES,new
1614,2022-05-18,ES,returning
1615,2022-07-19,AR,returning
1616,2024-04-05,US,returning
1617,2022-07-04,ES,new
1618,2023-02-04,MX,vip
1619,2023-09-17,US,returning
1620,2024-06-18,CO,vip
1621,2022-05-13,US,new
1622,2023-01-08,ES,returning
1623,2023-08-27,CO,new
1624,2023-12-10,MX,returning
1625,2023-03-10,US,new
1626,2024-05-20,ES,returning
1627,2023-12-07,CO,returning
1628,2022-10-17,CO,new
1629,2023-06-11,AR,new
1630,2022-12-04,ES,returning
1631,2023-07-08,MX,returning
1632,2024-01-09,ES,new
1633,2022-01-20,CO,returning
1634,2023-07-29,US,returning
1635,2023-07-24,US,new
1636,2022-05-12,CO,vip
1637,2022-09-20,MX,returning
1638,2022-02-27,US,vip
1639,2023-07-21,MX,returning
1640,2023-12-01,US,new
1641,2024-06-06,MX,vip
1642,2023-01-25,ES,vip
1643,2024-02-24,ES,returning
1644,2022-07-06,MX,returning
1645,2022-05-15,MX,new
1646,2023-03-07,US,new
1647,2022-07-24,CO,returning
1648,2022-06-26,ES,vip
1649,2024-04-24,AR,new
1650,2024-01-27,ES,vip
1651,2024-04-28,CO,new
1652,2022-03-28,MX,returning
1653,2022-12-01,MX,vip
1654,2024-02-23,US,returning
1655,2022-03-11,AR,returning
1656,2023-02-08,US,new
1657,2023-11-06,ES,new
1658,2022-12-02,ES,vip
1659,2023-03-04,CO,new
1660,2022-05-15,CO,returning
1661,2023-02-03,AR,returning
1662,2024-03-17,ES,vip
1663,2022-01-16,MX,vip
1664,2022-06-07,MX,vip
1665,2022-06-12,CO,returning
1666,2023-09-27,MX,returning
1667,2023-12-22,CO,returning
1668,2024-04-19,CO,vip
1669,2022-01-02,ES,vip
1670,2022-03-15,US,returning
1671,2023-12-31,AR,vip
1672,2024-02-01,ES,returning
1673,2023-01-11,MX,returning
1674,2022-04-23,MX,returning
1675,2022-04-01,CO,vip
1676,2024-04-08,CO,vip
1677,2022-09-29,CO,vip
1678,2023-10-24,ES,new
1679,2023-06-02,AR,returning
1680,2024-05-26,CO,vip
1681,2022-08-13,CO,vip
1682,2023-06-22,CO,returning
1683,2023-09-03,CO,vip
1684,2023-03-06,AR,vip
1685,2022-09-16,AR,new
1686,2024-02-07,AR,returning
1687,2024-05-14,MX,vip
1688,2023-01-05,MX,vip
1689,2022-08-07,ES,new
1690,2022-01-29,US,vip
1691,2022-07-05,ES,returning
1692,2023-09-13,AR,returning
1693,2023-05-12,AR,vip
1694,2024-04-15,CO,new
1695,2023-11-22,AR,new
1696,2022-02-22,ES,vip
1697,2022-02-19,US,returning
1698,2022-04-26,AR,new
1699,2023-01-07,ES,new
1700,2023-01-21,US,new
1701,2023-11-11,CO,vip
1702,2022-06-21,US,returning
1703,2023-12-14,MX,vip
1704,2024-03-01,US,vip
1705,2023-10-14,ES,returning
1706,2022-04-21,US,returning
1707,2023-03-02,AR,vip
1708,2023-12-14,US,new
1709,2022-09-04,AR,returning
1710,2024-04-21,CO,vip
1711,2022-01-12,CO,new
1712,2022-03-03,ES,vip
1713,2022-12-07,AR,returning
1714,2024-02-12,US,new
1715,2022-09-16,AR,returning
1716,2022-07-03,AR,vip
1717,2022-11-30,CO,returning
1718,2023-09-15,CO,new
1719,2024-04-24,MX,new
1720,2024-02-04,MX,vip
1721,2022-08-26,MX,new
1722,2024-03-11,ES,vip
1723,2023-07-13,ES,vip
1724,2023-04-18,MX,new
1725,2023-08-24,ES,new
1726,2022-06-14,MX,new
1727,2024-01-04,CO,returning
1728,2022-04-27,AR,new
1729,2023-01-05,AR,returning
1730,2022-08-07,MX,new
1731,2023-05-05,CO,returning
1732,2023-08-13,AR,returning
1733,2022-04-06,CO,returning
1734,2024-03-26,AR,vip
1735,2024-06-15,MX,returning
1736,2024-01-10,CO,new
1737,2023-10-11,CO,new
1738,2022-03-31,AR,vip
1739,2024-02-09,US,vip
1740,2022-11-17,AR,new
1741,2024-01-12,CO,returning
1742,2022-01-03,MX,returning
1743,2023-10-03,ES,returning
1744,2024-05-21,AR,returning
1745,2023-09-17,CO,returning
1746,2023-02-25,AR,new
1747,2022-03-26,CO,new
1748,2024-04-15,AR,new
1749,2023-08-29,MX,vip
1750,2022-11-23,ES,vip
1751,2023-06-17,ES,returning
1752,2022-10-18,ES,vip
1753,2022-05-13,AR,vip
1754,2023-11-01,US,new
1755,2023-10-29,CO,vip
1756,2024-03-01,MX,vip
1757,2022-05-29,ES,returning
1758,2022-06-06,US,new
1759,2023-03-20,MX,returning
1760,2023-09-13,AR,new
1761,2023-04-14,AR,returning
1762,2022-11-08,US,returning
1763,2024-02-27,US,new
1764,2024-05-29,ES,vip
1765,2022-04-30,MX,new
1766,2024-02-08,ES,new
1767,2023-02-12,AR,vip
1768,2022-06-21,MX,returning
1769,2023-06-13,AR,returning
1770,2023-01-14,MX,new
1771,2023-02-05,ES,vip
1772,2022-07-20,ES,returning
1773,2024-04-14,US,vip
1774,2023-07-01,US,new
1775,2024-05-19,US,new
1776,2023-08-09,MX,new
1777,2023-03-16,MX,vip
1778,2024-02-24,MX,returning
1779,2022-02-12,AR,vip
1780,2022-02-18,ES,returning
1781,2023-05-17,AR,vip
1782,2022-09-25,US,vip
1783,2023-08-08,MX,new
1784,2023-02-28,US,new
1785,2023-02-28,CO,returning
1786,2022-10-23,CO,new
1787,2022-11-28,AR,returning
1788,2022-09-21,MX,new
1789,2023-12-13,CO,new
1790,2022-09-09,CO,returning
1791,2023-09-26,ES,returning
1792,2022-05-14,AR,returning
1793,2023-09-04,US,new
1794,2023-04-06,MX,returning
1795,2023-09-21,US,returning
1796,2022-02-11,US,vip
1797,2023-09-26,ES,new
1798,2023-01-15,CO,returning
1799,2022-06-25,US,vip
1800,2023-07-16,MX,new
1801,2022-10-12,MX,vip
1802,2022-01-17,US,vip
1803,2024-01-16,AR,new
1804,2024-03-30,CO,vip
1805,2023-08-07,AR,new
1806,2023-03-17,ES,returning
1807,2023-02-19,AR,returning
1808,2022-01-04,US,returning
1809,2022-01-20,US,returning
1810,2023-10-15,AR,returning
1811,2023-12-03,ES,vip
1812,2023-11-16,ES,returning
1813,2023-02-17,CO,returning
1814,2023-11-19,ES,new
1815,2023-02-06,MX,vip
1816,2024-02-08,AR,new
1817,2022-10-26,CO,vip
1818,2022-05-08,US,new
1819,2024-01-23,US,vip
1820,2022-03-29,US,returning
1821,2024-03-05,ES,vip
1822,2022-07-07,US,vip
1823,2023-08-31,MX,vip
1824,2022-08-15,MX,returning
1825,2022-06-19,ES,vip
1826,2022-09-12,CO,vip
1827,2023-02-13,AR,returning
1828,2023-12-02,ES,returning
1829,2023-07-29,MX,new
1830,2023-03-28,ES,new
1831,2024-05-30,US,vip
1832,2024-03-16,CO,vip
1833,2024-05-16,CO,vip
1834,2022-12-21,CO,vip
1835,2023-05-20,AR,vip
1836,2022-04-04,AR,returning
1837,2022-05-31,AR,returning
1838,2022-03-03,CO,new
1839,2022-05-08,US,new
1840,2023-09-20,US,new
1841,2023-12-22,US,new
1842,2023-02-13,US,vip
1843,2022-08-07,MX,returning
1844,2024-04-24,MX,new
1845,2022-02-14,MX,vip
