transaction_id,user_id,product_id,quantity
1496,33117,4804,1
17686,17600,950,3
36098,13903,1023,2
9956,13157,2649,3
6702,49649,4009,2
24739,31848,3208,1
32653,27725,4591,1
21688,49864,2722,3
11679,27787,2618,4
36211,8667,2103,3
21635,46169,2705,1
8698,15003,2499,4
26657,43993,298,2
14529,44795,2487,3
23410,3039,4649,1
11454,37030,978,1
15304,21635,2810,4
6421,37035,367,4
23877,49908,916,4
24735,17028,3315,1
37199,26514,3896,3
26692,18126,1196,2
9835,43634,2312,3
7765,7130,3781,1
9331,19788,2046,3
29559,9530,60,4
33807,42490,4788,3
28594,25744,621,1
37624,40068,2473,3
10917,35157,3578,4
32136,31881,2011,3
36194,48695,4596,4
1073,49190,795,1
18227,42486,4962,1
20361,40875,4599,3
31197,19614,2967,4
30474,39530,3682,3
32639,6352,896,4
3758,14673,993,3
29188,49277,3333,2
11972,23380,1842,1
7248,11053,1448,1
31107,39113,2645,3
2188,2791,2052,3
34499,46566,1851,3
25710,29886,4302,2
19992,32629,3088,1
1686,20164,936,2
6630,27499,956,1
19017,14537,3098,1
39120,25318,250,2
6295,46827,1811,3
35544,39304,4132,4
10198,40124,928,3
29857,43685,1207,2
21966,28820,3765,3
1646,4242,4474,3
1117,23960,2648,1
38677,49376,1360,3
15006,2117,143,2
19556,43110,4652,3
31105,40376,1240,4
28559,145,1943,1
3751,8473,3452,2
2786,38346,1510,2
29112,8746,1974,3
33798,44885,3835,4
5102,12029,1862,1
31301,31237,4359,2
20445,35283,3835,3
39359,10516,4605,1
2176,40282,1252,2
198,41843,2788,3
38434,34027,645,1
19300,41335,2453,4
6730,37303,1768,1
3243,16486,277,4
11894,39153,8,4
23675,42725,3845,1
20158,34184,1024,1
9405,18726,4772,1
39292,10867,882,3
9927,10894,3374,1
39251,11076,198,3
38741,26063,375,2
29875,39645,2126,1
20101,47618,4207,2
13475,39126,3783,1
20133,26124,3234,1
31515,33185,2956,1
2190,3587,452,4
39300,2492,2599,1
28928,3110,4525,4
27038,48458,4433,3
2278,21664,180,4
37740,12485,1414,1
22165,31119,3803,4
39327,33871,2604,4
30611,40821,3071,4
16930,31615,511,2
28564,21918,109,4
22994,48615,3724,3
21359,36139,4372,2
33552,31873,2090,2
4036,33224,3833,3
3462,43419,3451,1
4803,15195,4070,3
404,7111,721,4
3788,26508,1684,2
29255,12930,89,1
16443,46548,2191,3
32211,30959,1525,4
37158,34976,4614,4
6538,4919,3971,2
4861,23451,3925,1
35611,31855,2241,2
503,45999,3861,4
32365,32958,3972,2
8267,27935,787,2
3950,33411,3741,4
53,45053,1641,3
31994,11609,99,1
37655,16304,327,3
38548,14882,4181,3
5315,43857,4833,2
9646,8328,4516,2
9682,20605,2530,1
26991,30367,4155,1
17101,38824,2677,1
13531,1004,2850,1
39486,20622,912,4
27222,2637,2597,1
8546,22676,2309,2
32745,31529,242,4
29207,8698,3557,4
5663,43627,2249,4
38924,39582,425,3
25307,10703,4093,3
30761,7074,830,3
13036,14696,4732,3
30810,34445,4914,4
4949,45790,3370,2
34986,29728,3039,2
2135,45199,1472,2
12769,37309,4830,2
30197,14756,2537,4
23147,8237,4138,1
39629,4244,3944,3
14597,34585,4913,2
7450,18913,1583,1
27064,11592,545,3
14901,46909,4403,2
3051,45161,2926,1
5895,29213,218,3
6019,49562,2672,2
33109,23777,4883,2
25925,22954,4914,4
723,24950,1957,2
15321,20912,519,3
29892,23250,1779,1
35281,49362,4253,2
39294,39386,1607,2
21949,10173,4940,4
18722,33158,2023,4
33357,14625,847,2
2587,13389,2707,2
21905,21396,1537,4
3834,43856,2744,2
34754,34035,4731,3
26285,17590,1470,4
6624,28815,2784,3
27116,6708,2042,3
17151,1149,2409,3
25543,3588,1511,4
39556,17977,2238,3
17956,13725,2381,4
2637,26246,1062,1
411,26972,502,4
13413,5257,774,2
4500,40463,533,1
6665,14716,2220,2
11328,7878,3963,2
17266,43587,1256,4
34811,11068,1630,2
6692,34522,796,1
38437,6048,4461,1
22187,16343,3824,3
30177,15576,3715,4
10918,40938,2161,1
39393,32628,3361,3
7274,1607,4059,2
32844,20976,3626,3
14912,2876,2701,4
9555,41073,686,4
2228,2651,463,2
2808,11415,4761,3
12088,11423,4203,1
21722,46884,2332,4
29980,41496,761,1
30201,43242,1073,2
15294,7931,2620,4
30941,18915,4550,4
28212,39598,1668,4
4853,42276,1255,2
26328,25306,4166,3
15005,12617,1659,3
14668,10494,1425,4
22777,19815,4240,1
6740,39521,3524,1
25371,29347,2105,1
39400,23141,4320,3
27033,6505,3543,2
10098,17117,2543,4
3786,23724,3847,4
11275,48841,2788,1
8076,11318,538,1
9061,46785,3281,2
36996,19157,1132,3
29607,36720,2785,1
35764,12446,103,2
34084,25202,1243,3
26785,45348,4760,4
10627,44142,4794,4
13900,27108,4632,2
33383,45786,2362,3
4113,29904,2787,2
20333,10016,1663,2
39044,2760,739,1
5659,42921,185,3
19658,17644,1318,3
31237,15925,2059,1
1035,42773,731,3
30318,41882,1757,2
6204,9478,3591,2
9780,4665,448,3
11013,38243,2103,4
11971,24355,2067,4
26913,43851,2160,2
29525,40393,4433,3
7781,37515,994,3
26016,12816,906,1
676,33166,880,3
12428,27400,3426,2
28973,23032,3779,4
30138,3816,2197,1
18834,48728,2112,2
8910,42697,1992,4
33808,44887,92,1
10192,25338,4515,4
6719,7326,4426,1
26330,2069,1961,2
38602,36409,1958,1
24055,49889,4539,3
33569,27714,1901,4
9690,33375,2613,4
8609,12894,3044,3
22226,383,875,4
38527,6999,3937,1
24520,14124,404,1
36602,43750,3736,1
26233,8624,792,3
3095,20434,1436,3
7807,17686,3060,3
8233,6806,4543,3
31171,24670,4902,4
16149,21909,2270,3
2680,17697,3438,1
4218,32030,648,3
10552,35368,2826,1
18216,36395,1477,4
34773,30317,1177,2
4391,7668,319,3
16529,26262,4650,4
24906,34297,4343,3
35030,8022,4430,4
7998,9401,100,1
4469,39638,1575,2
27766,42792,206,4
2503,33243,4764,2
27595,46900,4101,4
35593,45198,3397,2
20497,34840,4529,1
37146,11455,2572,3
27708,12453,2334,1
14973,13140,930,1
29173,10968,3897,1
14719,6536,255,4
21751,45703,1472,1
1800,3229,4577,3
30784,20370,500,1
16358,18758,2803,1
19271,38723,1663,2
18976,17132,192,1
37817,8854,4239,1
35267,2111,4865,3
24590,35424,2531,1
9711,259,3754,2
34898,2595,2911,1
7937,17831,747,1
29326,28441,1014,2
32006,7983,4288,1
9482,18631,3704,2
6134,38281,4727,3
8014,14101,3860,1
4423,21698,3991,1
2383,49448,1373,4
16722,7039,115,4
25905,6256,4327,4
234,24458,404,1
36369,18537,3874,2
31578,2028,1861,2
14718,43418,543,2
23926,39857,2978,3
35897,7179,369,2
7923,11702,1226,4
35267,35830,4075,1
32456,26042,1591,4
36973,41523,311,4
12555,39873,535,3
26944,32019,2602,4
27113,20900,890,1
39872,28374,3683,1
7515,10523,4277,1
12849,45484,1536,2
24859,20278,1600,3
37681,42310,989,3
20897,34072,1124,2
30290,44485,4970,3
22629,17646,666,4
19995,10474,3822,4
32437,36039,1300,4
9298,41349,3217,1
14527,3725,4216,4
32591,7096,1933,4
27473,30986,830,2
12258,7710,1902,4
20887,42217,2805,2
35126,25516,2578,2
36279,20952,3156,2
17685,39345,4195,4
20328,29921,4815,3
6226,27536,4567,3
4616,7730,2144,1
31296,32073,2617,3
33748,35516,4568,1
7138,44303,480,2
11652,8738,3438,1
24126,35499,4817,3
1856,19912,158,3
23521,26281,1818,3
16665,28679,4643,4
1207,26373,3056,2
18372,46115,711,3
37700,43028,1466,3
16864,24441,1346,1
3184,28545,4176,2
19263,2286,974,1
30356,19095,3518,1
26478,47796,4125,1
21171,4347,4746,4
26770,45279,3659,1
2175,43212,1405,1
25051,32631,4070,3
32194,2625,3818,3
2844,7007,3714,1
4463,39717,4413,2
29191,22059,2616,1
32960,13584,915,1
22464,21219,2342,2
12924,23189,4845,1
13381,21193,3998,2
11418,49334,229,4
33876,7642,2215,1
9651,32319,1683,3
37274,5914,3343,4
9912,9869,2300,2
25723,3001,132,4
39494,11619,1522,3
39385,49451,510,3
11176,48385,1584,4
230,28303,4946,2
39333,17695,2546,4
39766,34485,3763,3
17048,18781,1295,2
18202,42362,1349,2
24646,24499,2988,1
16395,365,540,1
1076,33905,852,4
15303,11777,2913,2
10002,28113,849,2
28230,16614,4654,4
6122,38804,2785,3
12082,48390,2867,4
36855,31587,4669,3
25817,5073,2276,2
28891,10820,36,2
36688,40599,3812,2
17027,35252,3031,3
28862,2876,3911,2
39081,42135,1645,2
7488,47072,2552,4
2459,13746,3053,1
38105,32695,544,3
36421,39911,1140,1
3757,14829,4477,3
30371,47580,2337,2
22509,38506,1843,3
331,47302,3721,3
30331,6567,2268,4
13681,1614,436,4
27891,12387,904,4
39655,2620,2265,3
9902,48434,4940,4
22115,49917,4510,3
8544,36452,3551,1
6538,16343,4569,2
31573,39806,2862,4
205,38185,4009,2
24100,12543,3040,3
2735,38763,3058,2
36438,35140,406,4
12276,15229,1777,2
11509,38244,3795,2
38155,12642,3330,3
4764,4781,4172,1
7376,33944,3175,2
35344,46758,4451,1
23153,28451,2231,3
25999,29266,3828,4
7912,5800,2329,1
33131,24235,1158,3
6043,34842,1276,1
13340,41665,1169,4
14817,3964,4021,4
4864,32615,1085,1
36526,25547,2421,2
27052,32536,1995,1
25128,16533,858,3
7633,2271,1876,3
30524,36705,894,4
35685,15505,2001,3
34019,8994,298,4
30186,14233,2564,1
29487,38697,3772,2
7063,19712,2205,4
12950,26290,2386,4
21189,36217,726,2
34595,12085,56,2
3285,29658,315,2
21715,650,836,2
11279,37881,2942,2
29188,12373,279,1
25944,40530,990,1
15677,955,272,1
15496,14524,4601,4
29988,8814,4190,3
10418,15361,261,3
39813,48399,512,2
30251,26539,2832,2
32394,30615,2562,1
18740,26583,3830,3
12619,15774,4479,3
27808,36363,2434,4
20477,2734,2479,4
8019,29133,3854,4
23807,16308,4724,3
4572,45842,1844,4
31992,37882,3223,3
30910,22837,2602,4
36359,44243,3443,1
9945,17885,3141,1
31561,36820,4013,4
9186,23465,4860,3
3377,49038,2496,1
17035,23878,3548,4
27155,44715,841,3
9794,24826,2430,4
6815,18788,1753,3
10697,42311,2120,1
34537,46346,3810,3
33792,32144,1292,4
35033,33276,2278,4
21714,33706,4918,1
27210,9984,1172,3
20468,40469,4814,1
19546,6719,3176,3
23930,6649,4021,2
2711,35380,1105,4
26520,9119,1098,3
28287,12113,1696,3
23133,33946,1235,1
33200,14034,1449,3
27724,12398,2027,2
19471,29545,4801,1
34956,12131,3152,3
35034,835,1849,1
39206,38613,3721,2
10958,15580,4275,4
37340,26382,3788,4
11089,26459,4870,2
20366,17260,2202,3
11851,34457,2449,3
32145,26813,3414,1
15412,18993,1476,4
8072,1067,3648,2
37421,39603,3981,1
1165,40462,4316,3
32611,26987,2472,2
4366,15105,4687,4
25181,6291,3917,1
27063,47887,1593,3
1970,30869,1731,3
14000,1678,1964,2
29353,48605,2400,3
22871,40950,4196,1
2164,18909,2886,1
60,30812,2678,1
31218,674,4444,4
28492,40631,1128,4
34294,21210,3742,2
17624,45882,2073,2
36531,33556,2004,2
18685,43972,2593,1
10903,18569,1164,3
28037,46725,2388,2
19730,27900,812,3
28155,48878,4281,4
32851,31822,1726,1
2571,44080,4561,3
39614,16450,4113,3
30708,16029,1156,2
7882,6779,1720,3
29864,2999,2088,1
14102,19267,972,3
27861,41173,2217,2
19004,38615,2029,4
37923,41592,1417,2
38816,11529,619,4
11058,43625,548,1
8674,16687,344,1
24351,14227,4516,1
23480,10532,1258,4
8944,21403,1914,1
7582,2759,4780,3
11958,9849,4953,2
4041,17208,4971,1
34965,3131,3335,2
19730,36619,190,4
16041,30180,2834,3
21571,41462,4151,3
4373,28762,1950,1
31583,42380,3520,1
35315,24082,3971,3
30760,3570,4786,4
33585,17880,2281,4
31242,22916,4429,4
34188,44560,228,1
1106,4622,1971,1
18067,5940,1264,1
18533,21933,4878,2
7743,42060,3895,4
38346,38356,2541,2
5619,41664,1762,3
10771,17909,4423,3
29941,1400,2536,1
36909,29555,4548,4
24457,31341,2566,3
32783,20009,3697,1
13713,590,489,4
10033,15959,3949,3
34855,23025,920,1
36224,30055,3265,2
16707,41530,1982,4
17845,36965,4371,4
24689,2079,1126,3
402,2031,3040,2
27265,34695,1166,4
38817,48825,3589,1
20500,17418,4069,3
28933,18183,191,3
31161,43868,190,1
28698,49737,3745,3
23457,40856,1791,3
26386,9248,1594,4
36628,46400,1106,4
8944,5774,1312,2
22765,30936,1022,2
29659,16142,1235,2
39446,42685,3617,2
35034,46876,1549,1
2905,32921,277,1
35594,8272,1086,1
25585,12304,146,2
16240,16809,1511,1
34343,30316,4764,1
13954,4441,3586,3
37246,22962,3870,2
17636,35319,2524,4
12313,2149,2915,3
880,43059,46,3
2351,33663,2459,3
9597,10140,265,2
14586,25122,340,4
31484,7684,4880,1
24082,11368,2715,3
7772,979,3673,4
5109,37260,2903,1
22772,11338,2117,4
35967,9588,1870,1
11012,10102,4736,4
13408,39667,229,2
11698,45330,102,1
26505,13217,4356,4
12628,11120,1624,3
19092,47847,346,1
3019,10141,148,3
25212,8294,4723,4
39041,36061,3798,2
23280,38374,1677,2
34585,605,487,1
38353,48717,825,3
20180,30042,674,2
10039,18486,1970,2
32705,547,2470,3
38423,34021,1176,1
35844,41259,1853,3
13549,46300,3650,1
3100,35773,2024,4
15260,20270,3686,3
9824,4356,4248,4
4169,47519,2856,3
31307,26464,1011,4
21154,5770,2480,1
22447,26797,1033,3
16847,23568,2572,4
32693,48484,1043,4
33223,33245,1907,3
34699,2384,4069,3
6312,22503,2486,3
33444,47384,5,3
39388,44461,2968,3
37589,35393,1704,2
848,6049,3751,1
25323,10815,2394,4
28362,26034,1263,2
24846,37413,3601,4
1723,32101,3711,4
17169,35039,1560,4
5379,48063,1660,4
2347,24793,3364,2
24101,46728,4621,2
32455,24046,4885,2
24168,8994,3608,1
37487,24939,1501,2
20964,23152,3285,2
26682,48143,2918,3
11225,43650,395,4
25548,20720,841,4
11534,7760,4263,1
14595,22775,3770,2
1309,28958,4102,4
8569,3050,2053,3
27944,36722,854,4
2718,2328,1550,4
3421,22228,223,3
15367,19244,2459,1
17926,210,3257,4
6500,44522,1236,2
37256,29717,1506,4
10960,32350,4182,1
36866,28843,3163,1
11833,43788,2633,4
8234,5183,1897,2
22965,24531,4995,4
37164,10472,4761,1
12678,37079,667,3
24497,47718,3232,4
23181,47391,3851,1
28202,45552,514,2
37827,26077,480,2
36146,35200,4872,1
16730,4357,4823,3
28832,7599,641,4
18976,37192,3093,4
38527,27543,4463,1
27272,29993,4646,1
30058,48961,2775,4
8004,18445,3940,3
22474,21371,4758,4
20182,33502,2551,2
38563,48167,4649,3
31695,15245,1586,4
14857,13178,410,4
18724,40368,4087,3
39374,1639,165,4
35861,17115,958,1
36535,18917,4829,1
37379,49533,2192,2
15613,49747,1870,1
10667,8944,4475,2
19749,9141,3063,4
17620,43284,445,4
19471,14805,2886,2
28759,21819,4323,2
6002,27706,704,1
5056,9448,3600,1
6690,24887,1667,2
4800,44752,4420,4
35097,32462,158,2
19909,4318,227,2
24767,31059,1434,3
37194,23962,1969,1
38602,4073,3815,1
13598,48430,3432,1
18708,26018,258,1
20274,28125,4154,2
20936,2687,3972,4
21994,10047,3249,3
217,47802,2213,1
8472,48718,878,1
35530,23512,2054,3
38994,31639,2350,1
22944,6744,3832,3
17888,2861,2924,1
4690,11650,2386,4
8950,22249,1477,4
23373,25876,875,3
30778,47507,1303,3
9003,41634,4848,2
34765,30492,2219,2
25475,22137,2319,4
4528,28055,2728,1
14252,2786,1909,4
1662,11593,1040,3
298,15971,2079,3
7197,6344,2742,1
10230,45077,2625,3
37678,402,2518,2
20266,10294,4745,3
39250,14336,1532,1
22456,4651,1108,3
23434,10545,1843,1
6498,4550,1684,3
38466,28465,1858,4
9723,28270,4486,3
33007,21170,1672,1
11936,7344,3521,4
28475,47019,4735,4
29160,13814,4642,3
10108,44641,4718,4
30363,3000,872,4
3969,15509,3295,2
19410,42034,2378,2
4496,893,3767,4
35531,32285,1013,1
31622,39265,1383,1
21528,43445,295,2
33033,40332,1024,3
27133,19587,4503,2
22390,35375,399,2
18841,45504,1824,1
16994,26958,3489,3
8736,45551,944,4
18065,25802,1766,2
23736,30689,3197,1
22328,11700,1316,4
2877,9574,3337,2
24812,48312,1940,3
14137,3281,4222,1
18217,19993,4739,2
4798,37566,3498,4
32567,25599,2260,2
26121,21289,3280,3
8664,36469,4767,2
10312,41143,3679,1
26353,47660,2097,3
901,30727,3444,1
19113,8938,1716,2
4112,43534,1800,3
12891,35809,2053,4
24454,2873,1599,4
15276,20201,1844,1
19245,31079,1240,4
27148,5034,4455,3
10471,14687,1094,1
7475,30783,4686,1
27303,4898,2133,4
15937,38070,511,2
23978,15683,1957,1
3137,9748,531,3
22797,19422,1488,3
7892,21341,3990,4
35273,37902,216,2
15578,5306,2917,4
6006,49571,1994,4
12746,37203,4823,3
17408,37303,1166,2
20760,41806,4388,4
18949,13665,2927,4
27041,13491,3743,2
22089,17115,1351,1
34116,44185,2904,4
12422,39263,2411,1
29878,9735,1802,1
19707,34330,1936,3
37619,38259,293,1
29888,22357,2277,2
38521,18981,706,1
13019,14557,3197,2
5178,45143,1800,4
38738,39852,1343,4
36886,43709,4414,4
33690,37403,3949,4
18938,4195,2337,3
32768,26239,3375,1
6616,29291,3229,3
20319,40458,2352,2
24248,41764,4047,2
21571,15919,3229,3
19961,47453,4629,3
449,26364,1619,3
2750,30226,3224,1
25963,28391,3597,1
13404,11746,667,4
8246,45975,3434,1
20372,7377,2453,2
4500,34239,3911,4
38744,12449,3562,3
16829,12677,435,3
39810,33507,3375,4
4831,23959,3800,1
10002,42056,1419,1
6576,36232,4232,4
27089,21065,2412,2
29452,42898,179,2
29704,22619,33,2
3519,6429,1393,4
20841,24977,2956,2
7519,14164,4131,4
25100,29020,4644,1
21069,34710,2878,1
15978,20987,2184,2
20669,24347,2875,2
18625,28213,3898,2
24379,2069,3461,1
18000,19087,214,2
39316,13978,1469,4
8005,41864,509,1
15687,34892,2307,3
36302,28000,940,1
4115,29954,571,2
32169,42743,4700,1
7772,38440,4303,4
26694,29010,2903,2
13225,4025,1879,2
25011,18980,3484,4
5927,23170,2412,4
34701,28321,108,4
18272,5968,1224,2
29299,10143,3789,2
5846,38507,2056,2
864,35007,3101,3
18137,3974,1825,2
8574,6103,3924,4
13785,42814,3151,2
33265,27129,2871,1
2631,12683,2102,4
34865,15511,2958,4
23132,30963,1642,3
23051,13042,4051,1
35775,13868,570,1
27573,46950,2639,3
31883,7915,1889,3
33671,6408,1306,2
31477,47162,2208,1
19785,33997,2344,4
14189,42062,3046,1
8563,7041,2714,1
29158,43713,4741,3
21824,39269,2819,4
14413,5754,4698,1
3027,34758,4164,4
26149,1726,4713,2
35133,46286,4640,4
21346,5196,3157,4
25563,12640,2721,4
34172,2058,3291,4
25934,16899,3220,1
20437,10330,4040,4
3558,5356,1108,3
16486,37549,2332,3
5632,41118,1725,2
20503,46277,2536,4
39254,48525,657,4
27208,13715,2252,3
23570,25055,4724,1
30358,20589,2486,3
20983,34826,3461,3
12442,39980,3963,4
2644,14606,999,3
31512,43771,3661,1
17338,5200,2392,1
31954,7258,2660,4
36070,28440,3779,2
10083,18053,2311,1
11775,31125,4218,2
19187,41422,864,1
29348,49486,149,1
8681,19212,3899,1
10694,6411,614,3
3559,24582,4030,4
37087,49256,1663,4
29213,33955,2742,1
23444,23358,2555,2
25258,40032,1884,3
14160,41478,2687,1
39281,5463,2990,4
16712,41949,3006,4
471,15283,1492,2
6349,18557,3837,1
1402,34727,3131,1
29632,33107,4699,2
22455,13590,1607,3
2406,16375,4862,3
30655,34172,1201,3
5984,21758,737,3
22724,35205,2106,1
14723,3030,1779,3
23224,18024,1083,4
5615,49147,420,1
34966,14343,55,2
18934,16892,1077,3
37878,24159,3890,2
22837,22713,157,1
38835,13128,4090,1
22892,23103,4168,4
9420,4928,4975,4
738,25531,825,2
13333,7756,4018,1
14486,31102,546,4
1553,44828,4540,2
14301,2170,4210,1
3274,19780,4692,1
20455,2222,3698,1
1504,44638,3633,2
13411,34987,3784,1
13068,34126,273,2
37346,23816,3495,4
1937,30211,4363,2
28113,8923,4463,2
32190,16826,113,3
36572,44049,4260,1
19377,19057,1977,4
2651,42954,4699,4
21268,14764,3252,4
32623,4948,2869,4
25143,43761,2535,3
17401,23938,2589,3
37518,26105,1426,3
31463,22015,2895,4
15580,8877,3270,1
20549,1859,68,2
26946,259,3713,2
28355,33850,87,2
35668,5294,292,3
39511,47263,2057,4
23555,31500,1412,3
6032,30912,1366,2
12716,42336,303,4
1021,4416,2493,3
7096,32169,1640,4
1904,30625,3114,1
31041,30876,1083,1
15315,44331,998,2
28461,23879,2033,2
37,38748,4631,4
38257,17664,1919,3
35369,8853,3273,2
27922,42271,2655,4
36176,11758,3326,2
4134,49458,3863,1
12253,21054,4238,3
1262,2317,4986,1
26210,41400,773,2
23013,43709,1706,4
26088,24672,4678,4
12308,33669,1745,4
20699,22249,1098,3
20981,45752,4858,2
22513,5994,4998,3
21760,42887,2250,1
20895,27566,4924,4
5162,40517,1730,2
19278,26054,1269,4
38133,30673,4627,1
31850,8204,189,1
34836,38040,942,3
19329,4743,2953,3
12508,40123,3186,3
2461,803,4403,4
34411,9084,3556,3
1757,40022,4076,4
20804,7324,2492,1
28036,43361,2092,4
14077,43018,1880,3
26875,18207,545,4
31392,38550,4348,1
35198,11991,4547,2
10227,15766,3722,4
31373,722,4762,3
21340,11876,1833,1
4366,24058,932,3
4516,21484,3105,2
5783,19228,238,2
39542,28819,3725,4
7124,5479,4153,1
9401,25567,4168,2
22797,21506,4472,4
33335,30790,1554,3
4941,31616,4233,2
20854,27241,143,1
28978,44277,176,4
4001,47683,2619,1
36322,49543,3596,2
25279,47816,432,2
30383,43688,3361,4
10829,28606,4396,3
26648,40885,4130,1
7089,33379,4217,2
37285,14665,2087,1
35710,32924,1078,2
13252,44373,3778,3
33696,32886,4159,3
19515,14742,2502,1
27048,19506,3158,1
13074,21612,4337,3
31191,49632,1643,1
29592,20168,1360,4
27060,47936,1900,4
17669,30235,1041,3
1751,16086,3618,1
17580,29865,1830,4
37967,44262,4912,2
7863,32341,2571,1
19230,34455,1831,2
14160,23949,2441,3
25921,5679,3736,2
19351,40951,4152,1
18650,37628,4481,1
11771,3089,1983,4
37092,553,913,4
30587,47515,3173,1
29673,27697,1761,1
19525,12228,2090,3
23152,44893,2298,1
33364,40579,2303,4
7080,31242,256,2
7361,33770,1120,1
34417,32447,778,1
30830,12882,1008,3
22923,33640,3379,1
142,25168,794,3
3916,9288,2421,3
21520,3523,4170,4
21903,28492,1939,3
8106,9297,1504,2
2320,8162,4436,4
16555,16487,3084,3
663,9422,2232,2
16752,39233,1246,4
25919,32892,270,4
28101,5086,4472,2
25088,35674,2153,4
7548,10783,1991,3
21536,17630,1892,4
28883,17325,1922,2
3852,18568,1522,4
29742,21857,1395,1
34294,38758,305,4
287,659,4173,2
2513,38526,1711,1
21440,5136,3142,3
5435,20564,2752,4
321,12000,924,3
20713,40096,2315,2
5595,28509,4821,3
16118,6521,2856,2
5043,14280,2343,3
7224,47045,4454,1
2889,31578,981,1
1749,4437,2484,2
17823,41695,4112,4
9510,30269,2100,3
2710,49000,4398,4
34060,26809,4794,1
7460,13357,3895,3
35432,49121,3356,1
17948,24276,3826,4
26530,46736,3420,4
16490,2809,2343,4
22362,45795,4032,2
8052,1464,3202,1
32245,45582,249,1
10947,31058,3233,3
9875,19136,4210,1
12384,5026,3662,3
34215,35355,4454,2
9627,26161,3,2
39090,37568,747,4
12682,31668,834,4
5235,29793,1836,2
30620,18122,1389,4
27046,4161,4858,2
26947,8633,674,1
9612,33712,2503,4
15405,38835,685,1
32545,41996,866,1
37460,964,3354,2
30030,10588,3406,3
34111,2808,2208,4
35183,27104,2527,1
25382,30790,1809,4
17489,33095,3576,1
5495,17830,766,4
10836,3219,610,3
5442,46989,102,1
1401,36668,3157,4
28652,3930,2799,2
21207,25017,4922,2
36639,36215,4590,3
26208,10971,3562,2
726,45317,2408,4
14136,28304,3148,3
20248,33628,3685,4
22323,34593,2555,1
34264,40994,2393,1
18636,1869,1413,4
28613,17388,878,4
1066,31531,769,2
32631,29471,851,2
33826,34783,4505,4
35317,10511,206,4
11970,42160,4545,1
1165,33661,4304,2
8344,16722,1016,2
4921,18364,319,2
2194,2507,3211,3
33375,20723,1314,4
12218,2071,4479,2
3993,41054,810,2
2139,22492,14,2
16976,13686,4290,2
32352,36505,2351,2
34216,47500,3638,4
6382,46412,3218,3
1254,44987,830,1
11509,21793,3606,1
24581,23267,2498,1
28928,32427,4465,4
19043,36464,4855,4
19970,35240,3235,1
15151,8071,2533,3
