user_id,edad,sesiones_30d,categoria_frecuente,gasto_historico,tiempo_promedio_sesion,descuento_usado,productos_vistos,abandono_carrito,compra
533,54,8,moda,436.85,470.51,2,24,0,0
534,40,7,juguetes,144.65,271.8,1,23,0,0
535,27,8,hogar,164.42,735.19,3,19,0,0
536,22,4,belleza,84.62,168.37,2,20,0,0
537,53,6,hogar,110.83,179.11,1,22,1,0
538,51,4,hogar,102.38,604.36,3,21,1,0
539,69,6,juguetes,344.04,73.25,4,15,0,0
540,48,6,moda,222.08,110.65,2,21,1,0
541,27,5,belleza,376.59,728.0,3,20,1,0
542,36,2,juguetes,145.17,437.68,4,21,0,0
543,49,4,juguetes,12.1,363.42,2,17,0,0
544,18,5,juguetes,62.44,374.96,0,19,1,1
545,22,7,moda,240.26,312.6,1,23,1,0
546,62,3,hogar,238.19,546.22,4,16,0,0
547,21,7,moda,8.47,450.58,3,22,0,0
548,33,3,juguetes,24.4,773.27,0,15,1,0
549,41,8,moda,39.64,128.13,3,13,1,0
550,33,4,hogar,54.34,608.5,2,25,1,0
551,19,5,hogar,171.28,314.43,3,18,0,0
552,66,9,electronica,19.66,778.5,2,13,1,0
553,45,4,moda,130.45,299.56,2,24,0,0
554,49,6,hogar,67.56,668.9,3,27,0,0
555,44,4,moda,354.41,707.31,0,24,1,0
556,37,4,juguetes,213.44,105.14,1,14,1,0
557,41,2,juguetes,95.38,410.19,1,18,1,1
558,29,9,juguetes,260.02,797.12,0,19,1,0
559,67,2,juguetes,16.81,732.86,0,31,1,0
560,52,7,moda,195.4,31.29,3,20,0,0
561,50,7,electronica,614.14,527.16,0,18,1,0
562,50,5,moda,207.71,551.43,4,17,1,0
563,68,7,hogar,85.87,310.42,0,19,0,0
564,60,4,belleza,194.09,600.32,3,25,0,1
565,54,5,moda,215.69,276.36,1,18,1,0
566,29,3,belleza,86.51,598.02,1,21,1,0
567,20,3,electronica,19.15,622.2,4,17,1,0
568,18,3,electronica,268.15,785.47,0,21,1,0
569,50,7,belleza,131.54,179.01,1,19,1,0
570,57,6,electronica,90.84,534.19,3,15,0,0
571,27,6,juguetes,70.54,519.81,0,19,0,0
572,60,5,electronica,506.29,472.61,1,16,1,0
573,61,7,electronica,200.89,723.58,4,22,0,0
574,46,7,electronica,536.05,257.58,0,23,0,0
575,30,6,electronica,349.83,417.47,0,12,1,0
576,29,4,juguetes,212.66,416.95,2,20,1,0
577,48,5,electronica,26.24,138.14,4,24,0,1
578,63,6,belleza,202.65,216.23,1,22,1,0
579,19,2,moda,72.08,647.45,1,19,1,0
580,68,5,hogar,299.16,781.47,4,27,0,0
581,67,4,juguetes,33.28,636.32,0,20,0,0
582,52,7,electronica,8.36,181.49,3,12,1,0
583,40,4,belleza,159.26,456.77,0,20,0,0
584,34,6,hogar,160.92,631.82,2,21,0,0
585,43,5,hogar,139.64,498.5,0,34,0,0
586,25,7,electronica,42.86,58.46,1,23,1,0
587,46,3,hogar,299.5,432.7,1,15,1,0
588,43,1,juguetes,39.7,532.32,4,26,1,0
589,27,3,moda,97.37,364.5,2,23,1,0
590,43,4,moda,137.39,512.11,3,28,0,0
591,51,4,juguetes,66.68,463.67,0,16,1,0
592,68,6,juguetes,93.62,225.27,0,23,0,0
593,58,8,belleza,165.43,611.34,4,21,0,0
594,24,3,belleza,4.75,780.73,1,22,1,0
595,21,4,electronica,329.3,450.37,4,25,0,0
596,67,5,hogar,34.83,301.77,4,15,1,0
597,62,9,electronica,179.04,328.4,2,18,0,0
598,28,3,hogar,184.78,661.28,4,12,1,0
599,46,3,belleza,357.16,539.18,0,21,1,0
600,53,3,electronica,496.89,46.65,4,25,0,0
601,42,6,hogar,145.97,167.33,2,16,0,0
602,38,2,moda,185.26,525.63,3,20,1,0
603,53,3,electronica,46.86,558.03,2,21,1,0
604,27,2,belleza,211.79,147.01,3,20,0,0
605,54,9,hogar,31.09,773.89,1,28,0,0
606,26,9,juguetes,159.33,30.11,2,18,1,0
607,41,8,moda,46.85,131.51,3,18,0,0
608,52,7,moda,224.4,310.79,4,15,1,0
609,66,5,juguetes,39.72,302.52,3,17,1,0
610,52,3,belleza,55.73,574.8,2,23,1,0
611,65,2,hogar,309.06,362.62,3,21,0,0
612,53,5,moda,23.92,270.83,3,20,1,0
613,35,5,belleza,21.63,542.82,4,29,0,0
614,66,4,juguetes,2.76,579.46,2,21,1,0
615,56,3,moda,128.91,750.43,0,20,1,0
616,49,4,electronica,76.83,749.15,4,18,0,0
617,41,8,hogar,67.86,746.14,1,19,0,0
618,40,4,juguetes,54.02,498.64,0,15,1,0
619,49,6,juguetes,37.53,219.86,0,31,1,1
620,54,5,moda,574.59,752.51,4,20,1,0
621,29,4,electronica,489.49,358.34,1,16,1,0
622,66,5,belleza,35.71,356.91,1,18,1,0
623,30,1,juguetes,280.44,368.68,3,24,1,0
624,40,7,belleza,229.96,385.47,2,22,0,0
625,42,3,hogar,84.0,506.8,2,19,0,0
626,52,4,moda,615.98,105.89,3,17,0,0
627,58,5,belleza,5.95,226.43,4,25,1,0
628,47,7,hogar,613.19,447.08,4,18,1,0
629,34,4,hogar,114.38,133.82,2,15,0,0
630,66,1,moda,473.14,602.47,1,16,0,0
631,37,7,hogar,360.11,327.23,1,27,1,0
632,65,5,juguetes,450.4,556.32,1,19,1,0
633,42,5,moda,289.8,608.52,1,21,1,0
634,39,4,hogar,8.02,319.26,2,32,0,0
635,30,3,moda,37.77,494.51,3,14,0,0
636,36,8,electronica,292.15,336.73,1,20,1,0
637,66,7,belleza,735.72,228.65,0,25,0,0
638,53,4,hogar,342.4,134.6,4,25,0,0
639,29,6,electronica,329.54,260.21,3,21,0,0
640,58,4,hogar,5.0,696.64,3,13,1,0
641,36,6,juguetes,571.25,96.3,3,18,0,0
642,29,3,moda,224.07,617.32,1,13,1,1
643,26,3,juguetes,164.93,792.46,4,12,0,0
644,24,6,moda,195.8,586.55,1,27,0,0
645,45,4,electronica,216.28,658.17,0,31,0,0
646,31,5,electronica,399.94,344.15,3,24,1,0
647,48,13,moda,271.74,504.51,4,12,0,0
648,69,5,belleza,32.08,637.57,2,20,1,0
649,36,6,electronica,601.85,449.23,1,24,1,0
650,64,4,hogar,360.14,335.07,1,21,1,0
651,33,2,electronica,702.95,412.22,3,22,1,0
652,22,6,hogar,23.81,142.19,3,16,1,0
653,52,6,belleza,114.21,129.86,3,20,0,0
654,29,6,juguetes,281.54,326.48,2,19,1,0
655,42,5,electronica,89.68,253.03,3,26,0,0
656,69,5,juguetes,781.14,690.53,0,23,0,0
657,38,10,belleza,311.99,248.28,2,16,1,0
658,53,5,hogar,195.89,619.23,3,19,1,0
659,40,6,moda,945.56,436.37,1,23,1,0
660,33,5,juguetes,120.98,676.36,3,17,1,0
661,56,6,moda,267.97,704.6,1,21,1,0
662,62,4,electronica,189.76,743.59,4,16,0,0
663,59,8,moda,96.74,276.57,3,23,1,0
664,56,5,hogar,30.49,665.84,1,17,0,0
665,31,9,moda,233.16,559.99,4,20,1,0
666,48,6,hogar,47.15,646.37,4,26,1,0
667,22,3,belleza,278.24,625.99,0,18,0,0
668,52,6,moda,226.81,188.27,0,17,0,0
669,40,4,moda,150.67,277.99,4,25,0,0
670,46,8,belleza,241.12,408.53,0,21,0,0
671,60,7,electronica,8.69,352.59,2,19,1,0
672,28,2,belleza,306.72,375.83,2,28,0,0
673,35,5,electronica,168.29,74.85,0,24,1,0
674,64,5,electronica,619.0,484.13,0,21,1,0
675,29,6,belleza,70.94,553.77,3,27,1,0
676,26,6,hogar,60.24,338.48,0,24,0,0
677,27,8,juguetes,386.6,155.29,1,24,0,1
678,61,5,juguetes,62.48,85.79,1,21,1,0
679,34,2,electronica,310.73,368.02,0,16,1,0
680,55,4,moda,154.71,517.88,0,17,0,0
681,24,8,electronica,4.0,658.03,1,17,0,0
682,63,4,juguetes,559.3,455.98,4,14,0,0
683,30,5,hogar,132.55,278.86,4,21,0,0
684,57,5,hogar,97.19,373.65,0,19,1,0
685,59,4,belleza,142.27,141.91,1,25,0,0
686,26,4,moda,171.22,222.06,3,25,1,0
687,67,2,belleza,316.42,694.33,2,22,0,0
688,44,7,electronica,406.81,671.65,1,20,1,0
689,19,4,hogar,121.43,117.13,3,21,0,0
690,22,5,hogar,816.48,631.46,2,14,1,0
691,46,6,moda,144.25,37.6,0,11,0,0
692,54,5,juguetes,91.1,636.07,0,19,1,0
693,55,6,belleza,147.51,608.2,2,23,1,0
694,36,6,belleza,49.93,93.62,2,25,0,0
695,25,3,juguetes,78.23,485.08,4,32,1,0
696,65,5,juguetes,107.31,625.53,4,18,1,1
697,62,6,moda,439.82,601.06,1,19,1,0
698,18,5,electronica,10.95,265.27,4,23,1,0
699,39,3,moda,5.25,55.54,4,16,1,0
700,69,3,juguetes,81.46,363.33,3,25,1,0
701,34,6,electronica,686.78,346.06,2,21,0,0
702,24,3,hogar,403.76,94.85,3,23,1,0
703,42,6,belleza,9.92,566.65,4,12,1,0
704,62,7,moda,828.21,696.46,0,18,1,0
705,21,7,electronica,132.81,662.88,0,20,1,0
706,53,6,juguetes,76.39,428.8,2,21,0,0
707,23,5,juguetes,91.98,115.51,0,21,1,0
708,48,2,moda,35.76,459.27,4,22,1,0
709,36,3,moda,163.3,795.12,1,13,1,0
710,61,7,hogar,75.22,178.42,0,20,0,0
711,56,7,hogar,630.82,721.63,1,18,1,0
712,44,1,hogar,27.54,294.11,4,19,1,0
713,27,7,moda,16.6,63.25,3,17,0,0
714,43,3,hogar,224.9,340.12,0,19,1,0
715,36,4,electronica,146.54,170.73,4,18,0,0
716,56,5,electronica,13.42,748.99,4,19,0,0
717,20,10,belleza,170.87,791.11,0,23,0,0
718,62,4,belleza,107.49,771.66,4,12,0,0
719,30,3,belleza,64.04,195.88,2,23,1,0
720,67,4,moda,71.09,184.3,0,25,1,0
721,45,8,hogar,18.65,458.34,1,21,1,0
722,37,5,hogar,346.56,69.72,4,24,1,0
723,45,9,hogar,30.33,786.18,2,18,0,0
724,25,4,hogar,290.34,382.29,4,24,1,0
725,58,4,juguetes,53.89,196.46,1,18,0,0
726,56,6,juguetes,521.58,456.92,4,15,1,0
727,18,6,hogar,90.86,674.94,2,20,1,0
728,20,8,electronica,459.69,577.75,4,17,1,0
729,30,2,hogar,2.05,143.4,3,20,0,0
730,45,1,electronica,135.92,631.01,0,18,1,0
731,66,6,electronica,179.21,380.03,3,13,0,0
732,42,7,electronica,253.87,435.53,3,21,1,1
733,50,7,juguetes,12.76,623.49,3,26,1,0
734,55,2,juguetes,19.52,157.69,3,17,1,0
735,23,7,electronica,216.98,548.18,2,23,0,0
736,61,6,moda,279.46,656.77,2,20,0,0
737,62,1,moda,54.12,533.8,2,21,0,0
738,49,6,juguetes,25.74,413.16,0,23,0,0
739,62,5,belleza,331.99,565.65,1,19,0,0
740,64,8,juguetes,89.02,470.52,3,24,0,0
741,38,6,hogar,142.23,132.5,4,18,0,0
742,33,1,hogar,259.47,281.36,1,26,1,0
743,38,3,electronica,197.79,408.17,3,20,0,0
744,28,5,moda,417.03,268.72,2,15,0,0
745,54,1,belleza,187.14,316.12,0,26,0,0
746,53,4,moda,31.75,322.14,2,17,1,0
747,52,5,juguetes,334.19,35.84,0,24,0,0
748,36,4,hogar,88.15,202.07,2,11,0,0
749,37,8,moda,359.04,301.17,1,15,1,0
750,35,5,moda,122.12,435.39,0,19,0,0
751,64,4,electronica,17.48,117.64,4,23,0,0
752,58,5,juguetes,56.9,341.17,4,15,1,0
753,66,4,juguetes,61.28,714.52,4,18,1,0
754,31,6,belleza,394.9,487.87,0,19,1,0
755,32,6,belleza,75.2,505.99,4,21,1,0
756,48,6,hogar,63.54,434.96,4,24,0,0
757,18,7,electronica,427.74,196.76,0,18,1,0
758,20,4,electronica,176.81,601.42,4,22,0,0
759,33,4,belleza,600.52,684.08,2,21,0,0
760,40,1,hogar,172.42,690.66,4,19,0,0
761,28,8,electronica,82.78,777.51,2,20,1,1
762,29,8,juguetes,266.54,425.56,1,25,1,0
763,27,4,moda,6.28,577.39,2,16,1,1
764,49,7,moda,287.86,706.67,1,22,1,0
765,33,7,belleza,85.86,297.18,0,19,0,0
766,25,4,moda,477.47,122.7,2,21,1,0
767,55,7,juguetes,11.79,345.18,1,18,0,0
768,29,6,moda,297.4,462.32,1,16,1,0
769,41,4,belleza,65.24,54.02,0,20,1,0
770,45,6,hogar,524.37,187.99,0,16,1,0
771,25,6,hogar,424.61,169.19,1,25,0,0
772,45,9,juguetes,270.15,454.49,1,16,0,0
773,53,6,hogar,8.01,384.64,2,14,0,0
774,43,7,hogar,288.93,627.29,3,25,1,0
775,25,4,moda,60.74,292.19,0,22,1,0
776,67,3,moda,193.18,182.08,1,24,0,0
777,45,2,electronica,709.89,137.16,0,17,1,0
778,45,3,hogar,153.58,180.65,3,19,0,0
779,54,7,hogar,71.55,105.58,3,5,1,0
780,58,6,juguetes,313.69,762.79,4,18,0,0
781,53,3,belleza,65.73,292.4,2,15,1,0
782,44,2,juguetes,170.21,250.71,1,15,0,0
783,34,9,moda,4.5,655.21,0,12,0,0
784,26,6,hogar,127.79,513.68,1,24,0,0
785,50,7,electronica,76.79,485.57,1,20,1,0
786,37,6,hogar,145.07,51.15,3,15,1,1
787,30,6,hogar,134.58,225.18,2,13,0,0
788,45,5,juguetes,415.88,93.45,4,23,0,0
789,65,4,juguetes,270.79,703.47,1,19,0,0
790,46,10,electronica,397.97,266.08,3,21,0,0
791,30,6,belleza,43.72,116.41,4,15,0,0
792,63,8,hogar,209.23,763.8,2,23,1,0
793,52,3,electronica,280.69,73.64,4,18,1,0
794,23,2,belleza,87.65,561.61,2,25,1,0
795,35,8,electronica,233.67,665.6,3,15,1,0
796,68,9,belleza,37.13,285.67,3,12,1,0
797,22,2,moda,356.45,88.29,4,25,0,0
798,64,2,belleza,156.64,474.5,0,24,0,0
799,42,6,hogar,96.11,566.13,4,19,1,0
800,19,6,hogar,412.31,643.13,3,22,0,0
801,27,5,belleza,153.61,86.81,4,18,0,0
802,47,3,juguetes,115.47,650.47,0,15,0,0
803,67,7,moda,13.4,493.05,2,22,1,0
804,62,5,moda,33.4,59.19,4,21,1,0
805,22,3,electronica,10.53,112.78,3,16,1,0
806,50,6,moda,388.1,656.18,0,18,0,0
807,18,4,juguetes,197.96,371.25,0,12,0,0
808,35,8,hogar,36.41,772.87,1,23,1,0
809,49,6,electronica,132.75,578.54,1,28,1,0
810,64,6,electronica,64.83,185.5,1,12,0,0
811,66,3,moda,64.1,648.82,3,17,0,0
812,28,7,electronica,63.57,534.91,1,14,1,0
813,38,7,hogar,233.6,207.07,2,15,1,0
814,43,1,electronica,6.42,115.9,2,20,1,0
815,42,4,juguetes,875.67,226.23,0,16,0,0
816,39,4,belleza,316.48,590.84,2,29,1,0
817,44,6,moda,4.34,511.35,1,24,0,0
818,66,4,electronica,44.66,388.59,4,18,1,0
819,30,5,hogar,22.26,422.13,2,16,1,0
820,50,5,electronica,85.9,701.06,4,31,1,0
821,51,6,moda,197.17,444.25,1,25,0,0
822,58,6,juguetes,8.59,443.12,1,24,0,0
823,52,3,hogar,90.58,125.76,4,19,1,0
824,18,6,juguetes,97.02,495.43,2,18,0,0
825,38,7,belleza,434.48,126.83,1,20,1,0
826,65,4,hogar,361.36,448.53,0,23,0,0
827,23,3,hogar,550.61,373.15,0,29,1,0
828,45,8,moda,45.19,496.33,0,24,1,0
829,34,8,electronica,106.55,439.01,4,16,0,0
830,22,7,juguetes,84.16,152.16,3,21,0,0
831,48,1,electronica,166.6,393.86,1,9,1,0
832,22,3,juguetes,132.05,259.07,2,23,0,0
833,55,6,electronica,52.93,103.01,3,16,0,0
834,20,11,moda,213.11,751.79,1,15,0,0
835,40,6,belleza,85.51,794.76,1,16,0,0
836,54,6,electronica,201.87,688.26,4,26,1,0
837,54,5,electronica,348.29,483.28,1,17,0,1
838,27,10,belleza,3.35,794.07,2,20,1,0
839,27,2,moda,42.11,236.15,2,20,1,0
840,36,2,juguetes,99.57,559.88,0,22,1,0
841,34,7,juguetes,105.31,41.3,0,17,1,0
842,38,5,belleza,383.35,471.26,3,19,0,0
843,31,4,juguetes,117.09,346.38,4,29,0,0
844,26,6,hogar,196.61,676.04,1,24,0,0
845,63,2,electronica,429.96,291.97,0,16,0,0
846,18,4,juguetes,351.98,648.38,0,13,0,0
847,68,6,hogar,173.16,389.18,0,16,0,0
848,62,3,belleza,15.76,183.88,3,27,1,1
849,30,7,hogar,675.98,354.74,1,22,0,0
850,21,6,hogar,104.37,84.88,4,20,1,0
851,18,5,hogar,545.3,53.3,3,10,1,0
852,66,3,hogar,19.12,242.87,2,19,1,0
853,57,4,electronica,35.86,549.14,0,12,1,0
854,49,8,moda,761.74,257.63,3,26,0,0
855,51,5,moda,81.66,202.05,0,25,1,0
856,45,3,electronica,29.68,580.01,0,21,0,0
857,48,6,hogar,150.09,578.07,2,25,0,0
858,25,5,hogar,153.05,337.23,4,17,1,0
859,56,6,hogar,162.95,274.37,1,16,1,0
860,43,5,juguetes,352.86,421.83,0,18,0,0
861,51,2,belleza,163.97,395.57,0,22,0,0
862,20,3,hogar,112.58,101.42,1,24,1,1
863,67,4,hogar,32.2,190.35,2,9,1,0
864,29,2,moda,8.27,45.86,3,17,0,0
865,18,4,belleza,401.59,655.03,1,25,1,0
866,61,5,belleza,102.51,492.0,1,23,1,0
867,22,5,moda,226.33,632.31,2,20,1,0
868,47,7,electronica,277.54,241.09,2,16,0,0
869,47,7,belleza,152.43,515.61,4,24,0,0
870,34,7,belleza,370.13,527.66,3,19,0,0
871,65,10,belleza,69.89,347.21,2,22,0,0
872,64,10,electronica,170.49,765.05,1,20,0,0
873,40,6,moda,31.3,95.79,0,13,0,0
874,32,5,moda,22.62,539.38,1,19,0,0
875,54,2,hogar,17.79,390.81,3,18,1,0
876,38,4,belleza,48.56,455.9,0,24,1,0
877,31,6,juguetes,89.99,510.83,0,28,1,0
878,19,4,electronica,231.21,42.53,2,12,0,0
879,28,3,juguetes,60.14,348.31,2,22,1,0
880,68,2,belleza,77.18,133.6,1,22,0,0
881,56,5,electronica,114.17,579.32,4,20,0,0
882,55,6,hogar,430.45,790.96,0,18,0,0
883,51,9,moda,75.03,68.46,0,19,0,0
884,55,7,moda,93.82,284.9,4,23,0,0
885,67,8,electronica,91.08,759.21,0,20,1,0
886,51,4,moda,352.36,204.11,4,22,0,0
887,35,4,hogar,76.46,750.99,3,8,0,0
888,47,2,moda,123.25,253.87,2,19,1,0
889,32,6,moda,105.36,243.52,4,21,0,0
890,44,2,electronica,45.63,263.53,0,16,0,0
891,68,3,hogar,1110.31,550.73,4,20,1,0
892,51,3,belleza,377.48,207.17,0,24,1,0
893,69,2,electronica,175.1,470.11,0,19,1,0
894,55,8,juguetes,95.84,224.86,2,22,0,0
895,50,11,hogar,90.35,463.43,3,14,0,0
896,41,8,hogar,225.44,738.39,4,25,1,0
897,32,5,juguetes,34.16,490.51,2,21,0,0
898,47,7,hogar,71.56,540.75,0,15,0,0
899,59,5,hogar,53.63,454.49,2,23,0,0
900,68,4,juguetes,212.51,399.2,0,34,0,1
901,34,3,juguetes,332.4,540.85,4,23,1,0
902,22,6,belleza,257.9,597.49,0,17,1,0
903,46,6,hogar,178.08,668.83,2,17,1,0
904,21,4,moda,131.62,553.1,4,21,0,0
905,27,4,moda,25.61,558.43,0,15,1,0
906,34,0,juguetes,3.06,407.33,4,24,0,0
907,27,7,hogar,94.55,513.79,3,24,1,0
908,34,4,belleza,170.44,761.54,4,17,0,0
909,37,5,moda,152.07,243.86,4,13,1,0
910,41,6,hogar,57.86,778.14,2,14,1,0
911,22,7,electronica,100.75,174.39,0,20,1,1
912,51,4,moda,78.2,513.66,1,18,1,0
913,23,7,belleza,107.23,224.66,0,20,0,0
914,19,3,moda,133.87,405.98,0,18,0,0
915,30,3,electronica,113.53,480.73,3,23,1,0
916,60,7,belleza,359.41,303.82,4,23,1,0
917,60,6,hogar,121.19,133.94,0,17,0,0
918,65,8,belleza,19.72,793.77,4,20,1,0
919,28,4,electronica,268.03,432.56,3,25,1,1
920,68,8,moda,94.78,466.48,0,17,1,0
921,64,7,belleza,48.3,520.62,1,15,1,0
922,40,3,belleza,41.37,772.72,1,16,0,0
923,33,6,moda,91.65,198.85,3,21,1,0
924,48,3,hogar,605.69,269.6,0,15,1,0
925,28,4,hogar,1122.89,208.78,3,20,0,0
926,33,6,belleza,35.07,190.57,3,16,1,0
927,25,3,moda,28.39,157.97,2,20,1,0
928,21,5,hogar,320.08,377.66,4,19,0,0
929,57,7,juguetes,303.16,786.18,4,21,1,0
930,21,8,belleza,269.23,663.7,2,22,1,0
931,42,3,hogar,34.06,439.72,1,18,1,0
932,20,8,hogar,38.35,105.76,0,21,0,0
933,49,4,hogar,508.97,604.83,2,18,1,0
934,20,3,electronica,157.78,539.77,1,18,1,0
935,44,1,hogar,116.12,281.06,3,26,1,0
936,46,6,juguetes,379.54,507.7,3,15,0,0
937,49,3,belleza,36.98,389.37,2,22,1,0
938,67,9,electronica,6.87,261.74,4,22,0,0
939,68,1,hogar,107.14,495.47,1,16,1,0
940,36,4,electronica,35.65,51.39,3,22,1,0
941,38,5,juguetes,74.69,689.01,2,27,1,0
942,22,2,juguetes,4.05,111.95,1,18,1,0
943,35,4,belleza,65.04,193.83,1,20,0,0
944,45,5,belleza,664.61,158.47,0,26,1,0
945,59,2,hogar,20.04,379.68,4,14,1,0
946,39,6,electronica,20.14,179.25,2,21,1,0
947,38,6,belleza,160.38,472.32,0,21,1,0
948,23,9,juguetes,39.72,232.87,2,17,1,0
949,18,5,juguetes,697.21,226.41,0,19,1,0
950,22,7,belleza,653.87,446.39,3,17,1,0
951,58,6,moda,594.93,375.29,2,27,0,0
952,29,3,moda,72.18,791.79,4,21,1,0
953,43,5,juguetes,44.03,353.64,4,23,0,0
954,63,5,juguetes,60.99,592.6,2,21,0,0
955,51,6,moda,135.4,377.8,4,22,0,0
956,66,7,hogar,145.32,456.24,3,21,1,0
957,31,8,hogar,0.46,367.44,4,28,1,0
958,43,3,belleza,581.57,175.17,2,27,0,0
959,62,3,electronica,57.0,291.08,3,20,1,0
960,44,5,belleza,31.66,756.47,3,28,0,0
961,26,5,electronica,72.99,308.95,2,25,0,0
962,43,5,electronica,330.82,306.11,4,19,1,0
963,64,5,juguetes,287.28,497.47,4,15,1,0
964,39,4,electronica,35.87,262.32,0,17,1,0
965,64,3,hogar,43.2,755.51,2,22,1,0
966,47,3,juguetes,3.64,84.28,0,13,1,0
967,60,5,hogar,376.62,87.86,1,27,0,0
968,65,5,hogar,305.44,415.73,1,16,0,0
969,34,8,electronica,3.28,206.54,1,16,1,0
970,43,1,electronica,327.23,775.87,1,17,1,0
971,53,5,moda,269.99,702.12,4,12,1,0
972,18,2,moda,41.23,687.84,0,23,1,0
973,25,1,moda,118.12,661.72,3,25,0,0
974,66,9,belleza,247.35,621.89,4,23,0,0
975,52,2,electronica,318.69,97.82,0,9,0,0
976,69,8,juguetes,8.01,429.26,0,16,1,0
977,32,9,hogar,122.57,218.13,4,22,0,0
978,64,7,electronica,12.74,640.49,2,26,0,0
979,39,3,hogar,61.57,234.66,2,21,1,0
980,31,5,moda,339.5,281.94,0,25,1,0
981,43,7,electronica,35.68,317.35,1,20,0,0
982,45,6,hogar,62.39,721.13,2,26,0,0
983,40,1,moda,134.8,726.57,3,22,1,0
984,31,5,electronica,346.31,83.91,4,23,0,0
985,41,7,moda,22.6,290.42,1,14,1,1
986,19,4,electronica,52.91,236.89,0,15,0,0
987,62,7,belleza,234.98,290.06,3,28,1,0
988,43,4,juguetes,165.18,167.65,1,22,0,0
989,31,5,electronica,53.83,423.83,4,18,0,0
990,68,3,juguetes,40.08,604.59,1,16,0,0
991,24,5,juguetes,41.59,722.87,1,21,0,0
992,20,2,hogar,63.56,435.77,2,21,1,0
993,64,4,juguetes,1256.19,485.6,3,26,0,0
994,40,8,moda,404.05,697.71,4,13,1,0
995,63,4,juguetes,55.02,744.25,0,28,0,0
996,60,2,juguetes,95.74,398.06,2,20,1,0
997,64,8,electronica,825.43,682.18,2,29,1,0
998,62,2,moda,63.29,484.62,0,23,0,1
999,35,4,juguetes,412.6,382.07,4,17,0,0
1000,55,3,belleza,71.38,611.52,4,21,0,0
1001,52,10,hogar,214.82,73.26,2,20,1,0
1002,68,4,moda,86.75,337.35,3,23,1,0
1003,32,5,juguetes,91.39,692.49,4,20,1,0
1004,42,5,hogar,157.61,129.0,3,18,1,0
1005,54,5,moda,62.99,775.39,2,19,1,0
1006,45,5,juguetes,315.18,598.99,1,25,0,0
1007,27,9,juguetes,136.18,377.78,0,20,0,0
1008,56,3,belleza,43.33,190.91,0,15,0,0
1009,34,2,moda,41.44,310.61,4,23,0,0
1010,56,2,electronica,0.0,697.81,1,21,0,0
1011,39,4,juguetes,290.43,88.36,4,28,0,0
1012,43,11,moda,48.06,83.06,1,20,0,0
1013,61,7,belleza,139.66,147.72,1,19,0,0
1014,42,3,moda,3.39,393.77,1,29,1,0
1015,34,8,electronica,101.27,413.62,2,14,1,0
1016,30,1,moda,39.04,646.8,2,13,1,0
1017,37,4,moda,70.0,73.9,3,15,1,0
1018,42,7,juguetes,170.46,620.45,2,22,0,0
1019,21,3,hogar,278.6,142.47,4,18,0,0
1020,27,9,hogar,111.8,560.89,4,12,1,0
1021,20,4,hogar,1553.21,637.7,4,22,0,0
1022,58,5,hogar,15.3,615.35,4,30,1,0
1023,62,5,electronica,378.06,546.99,4,19,0,1
1024,35,4,hogar,341.13,335.61,1,21,1,1
1025,64,9,belleza,552.67,125.28,4,24,1,0
1026,53,4,hogar,101.11,278.04,4,22,1,0
1027,64,4,electronica,381.39,469.39,2,27,0,0
1028,39,2,belleza,139.37,337.72,3,24,1,0
1029,51,5,moda,361.4,240.05,2,19,0,0
1030,64,3,belleza,145.0,348.5,4,22,0,0
1031,25,7,belleza,297.15,511.65,4,16,1,0
1032,57,4,juguetes,430.74,475.58,2,18,0,0
1033,66,8,juguetes,121.31,703.15,2,21,0,0
1034,61,6,belleza,2.6,488.72,1,20,1,0
1035,36,1,belleza,166.81,628.03,4,27,1,0
1036,59,3,moda,95.9,445.34,0,18,0,0
1037,58,6,juguetes,105.82,709.06,3,19,1,0
1038,54,4,juguetes,330.0,591.54,4,21,0,0
1039,23,2,belleza,140.68,640.88,2,19,0,0
1040,69,4,moda,119.96,391.13,3,24,0,0
1041,43,3,moda,313.24,485.27,0,21,0,1
1042,51,3,hogar,137.5,114.34,1,20,0,0
1043,62,4,electronica,525.16,54.7,3,26,1,0
1044,23,14,electronica,30.57,609.14,3,15,0,1
1045,54,5,belleza,307.4,626.74,4,19,1,0
1046,50,7,hogar,68.75,744.48,4,20,1,1
1047,39,4,hogar,128.09,441.7,2,12,1,0
1048,38,4,electronica,373.44,439.16,4,28,1,0
1049,23,2,juguetes,2.77,612.97,0,16,0,0
1050,23,6,juguetes,132.07,473.04,3,18,1,0
1051,65,4,electronica,124.46,351.84,0,12,1,0
1052,21,0,belleza,90.32,469.43,2,21,1,0
1053,47,5,electronica,657.02,509.5,1,25,0,0
1054,28,2,electronica,10.87,245.88,0,24,1,0
1055,47,8,belleza,435.9,92.9,3,18,0,0
1056,48,6,moda,227.59,279.77,4,23,0,0
1057,41,5,electronica,141.4,145.94,1,17,1,0
1058,26,7,hogar,682.67,240.31,2,24,0,0
1059,20,4,electronica,79.94,327.58,4,16,1,0
1060,68,2,hogar,90.08,616.9,0,23,0,0
1061,48,4,hogar,53.92,125.49,1,20,0,0
1062,57,3,moda,55.85,680.85,0,18,0,0
1063,54,3,moda,263.28,369.54,0,23,1,0
1064,53,11,hogar,105.35,687.96,4,19,0,0
1065,41,2,electronica,281.58,516.13,2,22,1,0
